Name,Quantidade na embalagem,Dose,Preço,Codigos de Barras,Infos
Amoxicilina Ranbaxy,300 Unidades,500mg,,7897076906137,Cápsula dura
Amoxicilina Ranbaxy,600 Unidades,500mg,,7897076906144,Cápsula dura
Amoxicilina Ranbaxy,500 Unidades,500mg,,7897076906045,Cápsula dura
Amoxicilina Ranbaxy,1000 Unidades,500mg,,7897076906069,Cápsula dura
Amoxicilina + Clavulanato de Potássio Comprimido Sandoz,20 Unidades,875mg,"R$ 184,56",7897595614490,Comprimido revestido
Amoxicilina + Clavulanato de Potássio Comprimido Sandoz,14 Unidades,875mg,"R$ 131,91",7897595606211,Comprimido revestido
Amoxicilina + Clavulanato de Potássio Comprimido Sandoz,12 Unidades,875mg,"R$ 124,89",7897595614483,Comprimido revestido
Amoxicilina + Clavulanato de Potássio Comprimido Sandoz,14 Unidades,500mg,"R$ 100,21",7897595624635,Comprimido revestido
Amoxicilina + Clavulanato de Potássio Comprimido Sandoz,21 Unidades,500mg,"R$ 149,98",7897595624642,Comprimido revestido
Amoxicilina + Clavulanato de Potássio Comprimido Sandoz,12 Unidades,500mg,"R$ 85,57",7897595633309,Comprimido revestido
Amoxicilina + Clavulanato de Potássio Comprimido Sandoz,18 Unidades,500mg,"R$ 128,35",7897595633316,Comprimido revestido
Amoxicilina + Clavulanato de Potássio Comprimido Sandoz,30 Unidades,500mg,"R$ 180,82",7897595637161,Comprimido revestido
Amoxicilina + Clavulanato de Potássio Comprimido EMS,12 Unidades,500mg,"R$ 100,30",7896004703404,Comprimido revestido
Amoxicilina + Clavulanato de Potássio Comprimido EMS,12 Unidades,875mg,"R$ 163,81",7896004719580,Comprimido revestido
Amoxicilina + Clavulanato de Potássio Comprimido EMS,18 Unidades,500mg,"R$ 150,06",7896004703411,Comprimido revestido
Amoxicilina + Clavulanato de Potássio Comprimido EMS,14 Unidades,875mg,"R$ 197,33",7896004719597,Comprimido revestido
Amoxicilina + Clavulanato de Potássio Comprimido EMS,30 Unidades,500mg,"R$ 156,70",7896004718774,Comprimido revestido
Amoxicilina + Clavulanato de Potássio Comprimido EMS,20 Unidades,875mg,"R$ 272,99",7896004759609,Comprimido revestido
Amoxicilina + Clavulanato de Potássio Comprimido EMS,21 Unidades,500mg,"R$ 175,27",7896004778402,Comprimido revestido
Amoxicilina + Clavulanato de Potássio Comprimido Biosintética - Aché,14 Unidades,875mg,"R$ 203,50",7896181919452,Comprimido revestido
Amoxicilina + Clavulanato de Potássio Comprimido Biosintética - Aché,20 Unidades,875mg,"R$ 272,99",7896181919469,Comprimido revestido
Amoxicilina União Química,150 mL,100mg/mL,,7896006217336,Pó para suspensão oral
Amoxicilina União Química,21 Unidades,500mg,,7896006230618,Cápsula dura
Amoxicilina União Química,15 Unidades,500mg,,7896006230649,Cápsula dura
Amoxicilina União Química,150 mL,50mg/mL,,7896006217305,Pó para suspensão oral
Amoxicilina União Química,30 Unidades,500mg,,7896006230632,Cápsula dura
Amoxicilina + Clavulanato de Potássio Comprimido Legrand,12 Unidades,875mg,,7894916143875,Comprimido revestido
Amoxicilina + Clavulanato de Potássio Comprimido Legrand,14 Unidades,875mg,,7894916143868,Comprimido revestido
Amoxicilina + Clavulanato de Potássio Comprimido Legrand,20 Unidades,875mg,,7894916341301,Comprimido revestido
Amoxicilina + Clavulanato de Potássio Comprimido Legrand,12 Unidades,500mg,,7896004754536,Comprimido revestido
Amoxicilina + Clavulanato de Potássio Comprimido Legrand,18 Unidades,500mg,,7894916149310,Comprimido revestido
Amoxicilina + Clavulanato de Potássio Comprimido Legrand,21 Unidades,500mg,,7894916342568,Comprimido revestido
Amoxicilina + Clavulanato de Potássio Germed Pharma,70 mL,80mg/mL,,7896004720210,Pó para suspensão oral
Amoxicilina + Clavulanato de Potássio Germed Pharma,14 Unidades,875mg,,7896004719610,Comprimido revestido
Amoxicilina + Clavulanato de Potássio Germed Pharma,12 Unidades,875mg,,7896004719603,Comprimido revestido
Amoxicilina + Clavulanato de Potássio Germed Pharma,20 Unidades,875mg,,7896004784304,Comprimido revestido
Amoxicilina + Clavulanato de Potássio Germed Pharma,75 mL,50mg/mL,,7896004785318,Pó para suspensão oral
Amoxicilina + Clavulanato de Potássio Germed Pharma,75 mL,50mg/mL,,7896004785325,Pó para suspensão oral
Amoxicilina + Clavulanato de Potássio Germed Pharma,12 Unidades,500mg,,7896004785332,Comprimido revestido
Amoxicilina + Clavulanato de Potássio Germed Pharma,18 Unidades,500mg,,7896004785349,Comprimido revestido
Amoxicilina + Clavulanato de Potássio Germed Pharma,21 Unidades,500mg,,7896004785356,Comprimido revestido
Amlovasc,30 Unidades,10mg,"R$ 25,63",7897595601797,Comprimido
Amlovasc,30 Unidades,5mg,"R$ 20,79",7897595601780,Comprimido
Amlovasc,20 Unidades,5mg,R$ -,7897595602749,Comprimido
Amlovasc,20 Unidades,10mg,R$ -,7897595602756,Comprimido
Amoxicilina Biosintética - Aché,21 Unidades,500mg,R$ -,7896658001857,Cápsula gelatinosa dura
Amoxicilina Biosintética - Aché,30 Unidades,500mg,R$ -,7896658011443,Cápsula gelatinosa dura
Amoxicilina Biosintética - Aché,14 Unidades,875mg,"R$ 62,25",7896658010347,Comprimido
Amoxicilina Biosintética - Aché,15 Unidades,500mg,"R$ 50,82",7896181916963,Cápsula gelatinosa dura
Amoxicilina Biosintética - Aché,30 Unidades,500mg,"R$ 93,62",7896181917007,Cápsula gelatinosa dura
Amoxicilina Biosintética - Aché,21 Unidades,500mg,"R$ 71,17",7896181916987,Cápsula gelatinosa dura
Amoxicilina + Clavulanato de Potássio Aurobindo Pharma do Brasil,,,,7898361880514,
Ampicilina Eurofarma - Momenta,12 Unidades,500mg,"R$ 34,56",7891317008987,Cápsula gelatinosa dura
Ampicilina Eurofarma - Momenta,48 Unidades,500mg,"R$ 97,38",7891317449131,Cápsula gelatinosa dura
Amytril,200 Unidades,25mg,,7896676403220,Comprimido revestido
Amytril,20 Unidades,25mg,,7896676400083,Comprimido revestido
Amytril,30 Unidades,10mg,,7896676413045,Comprimido revestido
Amytril,20 Unidades,75mg,,7896676410518,Comprimido revestido
Amytril,10 Unidades,10mg,,7896676413052,Comprimido revestido
Amytril,30 Unidades,25mg,,7896676422269,Comprimido revestido
Amytril,200 Unidades,75mg,,7896676410501,Comprimido revestido
Amytril,60 Unidades,25mg,,7896676422276,Comprimido revestido
Anador,Error,Error,Error,Error,Error
Ampicilina Comprimido EMS,12 Unidades,500mg,,7896004715742,Comprimido
Ampicilina Comprimido EMS,24 Unidades,500mg,,7896004715759,Comprimido
Ampicilina Comprimido EMS,6 Unidades,500mg,,7896004715735,Comprimido
Ampicilina Nova Química,10 Unidades,500mg,,7896472507832,Cápsula gelatinosa dura
Ampicilina Nova Química,600 Unidades,500mg,,7896472507863,Cápsula gelatinosa dura
Ampicilina Nova Química,8 Unidades,500mg,,7896472517213,Cápsula gelatinosa dura
Ampicilina Nova Química,12 Unidades,500mg,,7896472517220,Cápsula gelatinosa dura
Ampicilina Nova Química,200 Unidades,500mg,,7896472508372,Cápsula gelatinosa dura
Ampicilina Nova Química,500 Unidades,500mg,,7896472508389,Cápsula gelatinosa dura
Ampicilina Nova Química,1 Unidades,3g,,7896472512003,Pó para suspensão oral
Ampicilina Nova Química,1 Unidades,3g,,7896472512010,Pó para suspensão oral
Amplium,8 Unidades,500mg,"R$ 17,12",7897322700014,Comprimido revestido
Amplium,4 Unidades,500mg,"R$ 10,27",7897322700021,Comprimido revestido
Amoxicilina Cápsula Germed Pharma,21 Unidades,500mg,,7896004702223,Cápsula gelatinosa dura
Amoxicilina Cápsula Germed Pharma,15 Unidades,500mg,,7896004702247,Cápsula gelatinosa dura
Ampicilina Sandoz,24 Unidades,500mg,R$ -,7897595604903,Cápsula gelatinosa dura
Ampicilina Sandoz,18 Unidades,500mg,R$ -,7897595608109,Cápsula gelatinosa dura
Ampicilina Sandoz,12 Unidades,500mg,"R$ 24,11",7897595604880,Cápsula gelatinosa dura
Amoxicilina Neo Química,21 Unidades,500mg,R$ -,7898095340193,Cápsula gelatinosa dura
Amoxicilina Neo Química,150 mL,50mg/mL,"R$ 35,53",7896714205731,Pó para suspensão oral
Amoxicilina Neo Química,15 Unidades,500mg,"R$ 34,56",7896714204079,Cápsula gelatinosa dura
Amoxicilina Neo Química,150 mL,5mg/mL,R$ -,7898095340162,Suspensão oral
Amplacilina,60 mL,50mg/mL,,7891317007584,Suspensão oral
Amplacilina,3 mL,1g,,7891317426309,Pó para solução injetável
Amplacilina,12 Unidades,500mg,,7891317007577,Cápsula gelatinosa dura
Ana-Flex,4 Unidades,300mg,"R$ 2,01",7896676414622,Comprimido
Ana-Flex,30 Unidades,300mg,"R$ 21,64",7896676414653,Comprimido
Ana-Flex,10 Unidades,300mg,"R$ 145,00",7896676414615,Comprimido
Ana-Flex,20 mL,300mg/mL,"R$ 19,08",7896676414660,Solução oral (gotas)
Amplictil,20 mL,40mg/mL,"R$ 11,85",7896070600201,Solução oral (gotas)
Amplictil,20 Unidades,25mg,"R$ 9,77",7896070600034,Comprimido revestido
Amplictil,20 Unidades,100mg,"R$ 14,60",7896070600126,Comprimido revestido
Amoxicilina + Clavulanato de Potássio Nova Química,18 Unidades,500mg,,7895296246026,Comprimido revestido
Amoxicilina + Clavulanato de Potássio Nova Química,75 mL,80mg/mL,,7895296219013,Pó para suspensão oral
Amoxicilina + Clavulanato de Potássio Nova Química,6 Unidades,500mg,,7895296246019,Comprimido revestido
Amoxicilina + Clavulanato de Potássio Nova Química,70 mL,80mg/mL,,7895296437011,Pó para suspensão oral
Amoxicilina + Clavulanato de Potássio Nova Química,21 Unidades,500mg,,7895296448925,Comprimido revestido
Ampicilina Neo Química,60 mL,50mg/mL,"R$ 21,91",7896714203560,Pó para suspensão oral
Ampicilina Neo Química,150 mL,50mg/mL,"R$ 59,47",7896714203546,Pó para suspensão oral
Amplospec,,,,7897406111156,
Ampicilina Sódica Aurobindo Pharma do Brasil,1 Unidades,1g,R$ -,7898361880743,Pó para solução injetável
Ampicilina Sódica Aurobindo Pharma do Brasil,12 Unidades,500mg,"R$ 40,27",7898361881696,Pó para solução injetável
Ampicilina Sódica Aurobindo Pharma do Brasil,50 Unidades,500mg,R$ -,7898361884611,Pó para solução injetável
Ampicilina Sódica + Sulbactam Sódico Nova Farma,3.2 mL,1g,,7898208146094,Pó para solução injetável
Ampicilina Sódica + Sulbactam Sódico Nova Farma,6.4 mL,2g,,7898208149385,Pó para solução injetável
Amprax,500 Unidades,40mg,"R$ 109,76",7898049792146,Comprimido
Amprax,30 Unidades,80mg,"R$ 13,15",7898049793969,Comprimido
Amprax,40 Unidades,40mg,"R$ 8,93",7898049790548,Comprimido
Amprax,30 Unidades,40mg,"R$ 8,17",7898049790531,Comprimido
Amoxicilina + Clavulanato de Potássio Eurofarma - Momenta,20 Unidades,875mg,"R$ 272,99",7891317461089,Comprimido revestido
Amoxicilina + Clavulanato de Potássio Eurofarma - Momenta,14 Unidades,875mg,"R$ 178,03",7891317422042,Comprimido revestido
Amoxicilina + Clavulanato de Potássio Eurofarma - Momenta,10 Unidades,1000mg,"R$ 548,07",7891317003371,Pó para solução injetável
Amoxicilina + Clavulanato de Potássio Eurofarma - Momenta,70 mL,80mg/mL,"R$ 113,35",7891317469283,Pó para suspensão oral
Amplogin,,,,7898582271719,
Amoxil,111 Unidades,875mg,R$ -,7896015510008,Comprimido revestido
Amoxil,14 Unidades,875mg,R$ -,7896015556877,Comprimido revestido
Amoxil,100 mL,40mg/mL,R$ -,7896015557096,Suspensão oral
Amoxil,100 mL,80mg/mL,R$ -,7896015557119,Pó para suspensão oral
Amoxil,15 Unidades,500mg,"R$ 90,07",7896015556921,Cápsula gelatinosa dura
Amoxil,150 mL,50mg/mL,"R$ 105,20",7896015556983,Pó para suspensão oral
Amoxil,150 mL,25mg/mL,"R$ 74,75",7896015556808,Pó para suspensão oral
Amoxil,21 Unidades,500mg,"R$ 118,17",7896015556990,Cápsula gelatinosa dura
Amoxil,150 mL,100mg/mL,"R$ 156,77",7896015580308,Pó para suspensão oral
Amoxil,30 Unidades,500mg,"R$ 154,61",7896015557027,Cápsula gelatinosa dura
Amoxil,150 mL,100mg/mL,"R$ 156,77",7896015591458,Pó para suspensão oral
Amoxil,150 mL,50mg/mL,"R$ 105,22",7896015591441,Pó para suspensão oral
Amoximed,150 mL,50mg/mL,R$ -,7896523207421,Pó para suspensão oral
Amoximed,150 mL,50mg/mL,R$ -,7896523202815,Pó para suspensão oral
Amoximed,150 mL,50mg/mL,"R$ 21,14",7896523200958,Suspensão oral
Amoximed,630 Unidades,500mg,"R$ 243,56",7896523207216,Cápsula
Amoximed,21 Unidades,500mg,"R$ 23,27",7896523200965,Cápsula gelatinosa dura
Androsten,30 Unidades,250mg,"R$ 144,01",7896083402694,Comprimido
Androsten,15 Unidades,250mg,"R$ 86,40",7896083402687,Comprimido
Androsten,30 Unidades,94mg,"R$ 144,01",7896083410248,Comprimido
Androsten,15 Unidades,95mg,"R$ 86,40",7896083410231,Comprimido
Androsten,10 Unidades,280mg,"R$ 164,33",7896083410316,Comprimido revestido
Anflat Comprimido,,,,7893736009224,
Ansiopax,,,,7896685300602,
Antietanol,,,,7896185909411,
Ampicilina Cápsula Prati-Donaduzzi,12 Unidades,500mg,"R$ 34,42",7898148291120,Cápsula gelatinosa dura
Ampicilina Cápsula Prati-Donaduzzi,21 Unidades,500mg,"R$ 53,46",7898148291137,Cápsula gelatinosa dura
Ampicilina Cápsula Prati-Donaduzzi,480 Unidades,500mg,R$ -,7898148291175,Cápsula gelatinosa dura
Ampicilina Cápsula Prati-Donaduzzi,840 Unidades,500mg,"R$ 662,88",7898148291168,Cápsula gelatinosa dura
Ampicilina Cápsula Prati-Donaduzzi,70 Unidades,500mg,"R$ 130,56",7899547502862,Cápsula gelatinosa dura
Ampicilina Cápsula Prati-Donaduzzi,140 Unidades,500mg,"R$ 261,16",7899547502879,Cápsula gelatinosa dura
Ampicilina Cápsula Prati-Donaduzzi,280 Unidades,500mg,"R$ 522,33",7899547502886,Cápsula gelatinosa dura
Ampicilina Cápsula Prati-Donaduzzi,350 Unidades,500mg,"R$ 652,90",7899547502893,Cápsula gelatinosa dura
Ampicilab,200 Unidades,3g,R$ -,7896472509263,Pó para suspensão oral
Ampicilab,600 Unidades,3g,R$ -,7896472503148,Pó para suspensão oral
Ampicilab,10 Unidades,500mg,R$ -,7896472502905,Cápsula
Ampicilab,,500mg,R$ -,7896472502912,Cápsula
Ampicilab,,500mg,"R$ 43,52",7896472508303,Cápsula
Amplatil,50 Unidades,500mg,R$ -,7898208141112,Pó para solução injetável
Amplatil,50 Unidades,100mg,R$ -,7898208141129,Pó para solução injetável
Amplatil,50 Unidades,500mg,"R$ 298,38",7899498608743,Pó para solução injetável
Amplatil,50 Unidades,1g,"R$ 330,69",7899498608750,Pó para solução injetável
Andriodermol,50 g,2mg/g,"R$ 38,04",7896006216001,Pó para solução
Andriodermol,50 mL,40mg/mL,"R$ 24,87",7896006214007,Solução dermatológica
Arcoxia,14 Unidades,30mg,R$ -,7897337704366,Comprimido revestido
Arcoxia,7 Unidades,90mg,"R$ 83,08",7897337704984,Comprimido revestido
Arcoxia,14 Unidades,60mg,"R$ 146,66",7897337704977,Comprimido revestido
Arcoxia,7 Unidades,60mg,"R$ 74,50",7897337704960,Comprimido revestido
Arcoxia,14 Unidades,90mg,"R$ 163,46",7897337705004,Comprimido revestido
Arcoxia,2 Unidades,90mg,"R$ 23,68",7897337710015,Comprimido revestido
Arcoxia,5 Unidades,90mg,"R$ 58,99",7897337710039,Comprimido revestido
Atenozem,30 Unidades,50mg,"R$ 22,54",7898216362202,Comprimido
Atenozem,30 Unidades,100mg,"R$ 35,45",7898216362219,Comprimido
Atenozem,30 Unidades,25mg,"R$ 11,22",7898216362196,Comprimido
Antigeron,30 Unidades,75mg,"R$ 14,84",7897322700083,Comprimido
Antigeron,30 Unidades,25mg,R$ -,7897322700069,Comprimido
Antux,10 mL,30mg/mL,"R$ 30,40",7896658012150,Solução oral (gotas)
Antux,20 mL,30mg/mL,"R$ 60,82",7896658001765,Solução oral (gotas)
Antux,120 mL,6mg/mL,"R$ 76,03",7896658001789,Xarope
Anzemet IV,,,,7891058014018,
Arelix,,,,7891058005047,
Apetil,,,,7893353600316,
Aplause,30 Unidades,20mg,"R$ 139,44",7896226101156,Comprimido revestido
Aplause,20 Unidades,20mg,"R$ 96,67",7896226101149,Comprimido revestido
Aplause,60 Unidades,20mg,"R$ 240,69",7896226109855,Comprimido revestido
Aplause,4 Unidades,20mg,R$ -,7896226110202,Comprimido revestido
Artrosil,10 Unidades,320mg,"R$ 61,37",7896658008122,Cápsula gelatinosa dura de liberação prolongada
Artrosil,20 Unidades,160mg,"R$ 79,01",7896658001864,Cápsula gelatinosa dura de liberação prolongada
Artrosil,20 Unidades,320mg,"R$ 129,95",7896658001871,Cápsula gelatinosa dura de liberação prolongada
Artrosil,10 Unidades,160mg,"R$ 37,30",7896658008115,Cápsula gelatinosa dura de liberação prolongada
Artrosil,4 Unidades,320mg,"R$ 20,29",7896658036743,Cápsula dura de liberação prolongada
Artrosil,4 Unidades,160mg,"R$ 10,16",7896658036736,Cápsula dura de liberação prolongada
Atenolol Multilab,30 Unidades,100mg,"R$ 33,41",7896472513352,Comprimido
Atenolol Multilab,30 Unidades,50mg,"R$ 24,51",7896472513345,Comprimido
Atenolol Multilab,28 Unidades,25mg,"R$ 13,53",7896472508792,Comprimido
Atenolol Multilab,30 Unidades,25mg,"R$ 17,64",7896472513338,Comprimido
Atenolol Multilab,350 Unidades,100mg,R$ -,7896472508860,Comprimido
Atenolol Multilab,420 Unidades,100mg,R$ -,7896472508877,Comprimido
Atenolol Multilab,700 Unidades,100mg,R$ -,7896472517053,Comprimido
Atenolol Multilab,350 Unidades,25mg,R$ -,7896472508808,Comprimido
Atenolol Multilab,420 Unidades,25mg,R$ -,7896472508815,Comprimido
Atenolol Multilab,350 Unidades,50mg,R$ -,7896472508839,Comprimido
Atenolol Multilab,420 Unidades,50mg,R$ -,7896472508846,Comprimido
Atenolol Multilab,60 Unidades,25mg,"R$ 28,75",7896472519774,Comprimido
Atenolol Multilab,28 Unidades,50mg,"R$ 21,04",7896472519781,Comprimido
Atenolol Multilab,60 Unidades,50mg,"R$ 45,08",7896472519798,Comprimido
Atenolol Multilab,28 Unidades,100mg,"R$ 31,22",7896472519804,Comprimido
Atenolol Multilab,60 Unidades,100mg,"R$ 66,83",7896472519811,Comprimido
Anastrozol Eurofarma - Momenta,,,,,
Aramin,1 mL,10mg/mL,R$ -,7896676400014,Solução injetável
Aramin,1 mL,10mg/mL,"R$ 691,25",7896676426038,Solução injetável
Aramin,1 mL,10mg/mL,R$ -,7896676431179,Solução injetável
Aramin,1 mL,10mg/mL,R$ -,7896676432046,Solução injetável
Analgesin,10 Unidades,100mg,"R$ 45,17",7896112141167,Comprimido
Analgesin,10 Unidades,500mg,"R$ 0,00",7896112141150,Comprimido
Anestalcon,,,,7896548197158,
Argirol,,,,7897316801116,
Arimidex,,,,7896206400866,
Astro,9 Unidades,500mg,,7891317436025,Comprimido revestido
Astro,5 Unidades,500mg,,7891317420840,Comprimido revestido
Astro,1 Unidades,900mg/g,,7891317436148,Pó para suspensão oral
Astro,1500 mg,40mg/mL,,7891317451752,Pó para suspensão oral
Astro,9 mL,600mg/g,,7891317412692,Pó para suspensão oral
Astro,2 Unidades,500mg,,7891317420833,Comprimido revestido
Astro,60 Unidades,500mg,,7891317441531,Comprimido revestido
Astro,3 Unidades,500mg,,7891317412708,Comprimido revestido
Anaten,30 Unidades,5mg,,7891317433246,Cápsula
Anaten,30 Unidades,5mg,,7891317433253,Cápsula
Ansitec,20 Unidades,5mg,"R$ 39,86",7896094200227,Comprimido
Ansitec,20 Unidades,10mg,"R$ 71,49",7896094200234,Comprimido
Ansitec,60 Unidades,10mg,"R$ 214,49",7896094209633,Comprimido
Ansitec,60 Unidades,5mg,"R$ 119,55",7896094209619,Comprimido
Ansitec,8 Unidades,5mg,"R$ 15,95",7896094209800,Comprimido
Ansitec,90 Unidades,5mg,"R$ 179,34",7896094209626,Comprimido
Ansitec,90 Unidades,10mg,"R$ 321,71",7896094209640,Comprimido
Arcolan,,,,7897930760035,
Aquaben,27.9 g,20g,,7896472504060,Pó para solução oral
Aquaben,28.8 g,20g,,7896472504077,Pó para solução oral
Aquaben,28.8 g,20g,,7896472504084,Pó para solução oral
Aquaben,28.8 g,20g,,7896472504053,Pó para solução oral
Artritec,500 Unidades,7.5mg,,7898216365265,Comprimido
Artritec,500 Unidades,15mg,,7898216365272,Comprimido
Artritec,10 Unidades,15mg,,7898216360598,Comprimido
Artritec,10 Unidades,7.5mg,,7898216360581,Comprimido
Aspirina Efervescente,,,,7891106000895,
Atenolol Biosintética - Aché,30 Unidades,50mg,"R$ 33,04",7896181901006,Comprimido
Atenolol Biosintética - Aché,30 Unidades,100mg,"R$ 64,31",7896181900382,Comprimido
Atenolol Biosintética - Aché,30 Unidades,25mg,"R$ 23,92",7896181900122,Comprimido
Arasid,60 Unidades,25mg,"R$ 48,08",7898932797838,Comprimido revestido
Arasid,60 Unidades,50mg,"R$ 96,25",7898932797876,Comprimido revestido
Arasid,60 Unidades,100mg,"R$ 194,45",7898932797913,Comprimido revestido
Arasid,10 Unidades,25mg,"R$ 7,98",7898932797807,Comprimido revestido
Arasid,10 Unidades,50mg,"R$ 16,04",7898932797845,Comprimido revestido
Arasid,10 Unidades,100mg,"R$ 32,36",7898932797883,Comprimido revestido
Atenolab,30 Unidades,100mg,"R$ 25,96",7896472513321,Comprimido
Atenolab,28 Unidades,50mg,"R$ 17,96",7896472501779,Comprimido
Atenolab,28 Unidades,100mg,"R$ 19,96",7896472501960,Comprimido
Atenolab,28 Unidades,25mg,"R$ 14,53",7896472508051,Comprimido
Atenolab,30 Unidades,25mg,"R$ 18,94",7896472513130,Comprimido
Atenolab,30 Unidades,50mg,"R$ 26,29",7896472513314,Comprimido
Atenolab,700 Unidades,100mg,"R$ 0,00",7896472503094,Comprimido
Atenolab,60 Unidades,25mg,"R$ 35,56",7896472519828,Comprimido
Atenolab,60 Unidades,50mg,"R$ 50,47",7896472519842,Comprimido
Atenolab,60 Unidades,100mg,"R$ 65,13",7896472519866,Comprimido
Angipress,28 Unidades,25mg,,7896181901723,Comprimido
Angipress,30 Unidades,25mg,,7896181916222,Comprimido
Angipress,30 Unidades,100mg,,7896181916260,Comprimido
Angipress,30 Unidades,50mg,,7896181916246,Comprimido
Angipress,28 Unidades,100mg,,7896181903420,Comprimido
Angipress,28 Unidades,50mg,,7896181902348,Comprimido
Ansentron,4 mL,8mg,,7896181904403,Solução injetável
Ansentron,2 mL,4mg,,7896181903109,Solução injetável
Ansentron,2 mL,4mg,,7896658034992,Solução injetável
Ansentron,4 mL,8mg,,7896658035005,Solução injetável
Analgisen,200 Unidades,750mg,,7898272940260,Comprimido
Analgisen,20 Unidades,750mg,,7898272940277,Comprimido
Analgisen,20 Unidades,500mg,,7898272940253,Comprimido
Arava,30 Unidades,20mg,,7891058008116,Comprimido revestido
Arava,3 Unidades,100mg,,7891058008123,Comprimido revestido
Andantol,,,,7896658005190,
Apracur,,,,7891104193087,
Ansival,,,,,
Apiron,4 Unidades,500mg,,7893454202112,Comprimido
Apiron,10 mL,500mg/mL,,7893454302119,Solução oral (gotas)
Artrinid,2 mL,50mg/mL,,7896006213543,Solução injetável
Artrinid,24 Unidades,50mg,,7896006210245,Cápsula dura
Artrinid,1 Unidades,100mg,,7896006252160,Pó para solução injetável
Aristopramida,,,,7896014688500,
Atenolol Vitamedic,30 Unidades,100mg,,7898049793723,Comprimido
Atenolol Vitamedic,30 Unidades,50mg,,7898049793631,Comprimido
Atenolol Vitamedic,30 Unidades,25mg,,7898049792979,Comprimido
Aspirina Prevent,30 Unidades,100mg,"R$ 24,34",7891106001946,Comprimido revestido
Aspirina Prevent,30 Unidades,300mg,"R$ 71,61",7891106005616,Comprimido revestido
Aspirina Prevent,90 Unidades,100mg,"R$ 72,96",7891106911313,Comprimido revestido
Aspirina Prevent,100 Unidades,100mg,"R$ 73,10",7891106915076,Comprimido revestido
Atenolol Laboratório Cristália,30 Unidades,100mg,,7896676411638,Comprimido
Atenolol Laboratório Cristália,30 Unidades,50mg,,7896676411669,Comprimido
Atenolol Laboratório Cristália,30 Unidades,25mg,,7896676411676,Comprimido
Arartan,20 Unidades,50mg,,7899095204812,Comprimido revestido
Arartan,500 Unidades,100mg,,7899095215313,Comprimido revestido
Arartan,30 Unidades,50mg,,7899095204829,Comprimido revestido
Arartan,15 Unidades,50mg,,7899095204782,Comprimido revestido
Arartan,60 Unidades,50mg,,7899095204843,Comprimido revestido
Arartan,15 Unidades,100mg,,7899095204904,Comprimido revestido
Arartan,20 Unidades,100mg,,7899095204928,Comprimido revestido
Arartan,30 Unidades,100mg,,7899095204942,Comprimido revestido
Arartan,60 Unidades,100mg,,7899095204966,Comprimido revestido
Arartan,100 Unidades,50mg,,7899095215245,Comprimido revestido
Arartan,500 Unidades,50mg,,7899095215269,Comprimido revestido
Arartan,100 Unidades,100mg,,7899095215283,Comprimido revestido
Arartan,450 Unidades,50mg,,7899095246546,Comprimido revestido
Arartan,600 Unidades,50mg,,7899095246553,Comprimido revestido
Arartan,450 Unidades,100mg,,7899095246560,Comprimido revestido
Arartan,600 Unidades,100mg,,7899095246577,Comprimido revestido
Aprovel,14 Unidades,150mg,,7897595901262,Comprimido revestido
Aprovel,15 Unidades,150mg,,7891058013363,Comprimido revestido
Aprovel,15 Unidades,300mg,,7891058013370,Comprimido revestido
Aprovel,28 Unidades,150mg,,7897595901248,Comprimido
Aprovel,28 Unidades,300mg,,7897595901255,Comprimido
Aprovel,14 Unidades,300mg,,7897595901279,Comprimido
Aprovel,30 Unidades,300mg,,7891058010782,Comprimido revestido
Aprovel,30 Unidades,150mg,,7891058010751,Comprimido revestido
Arnica Montana C1,,,,7898152460512,
Aropax,20 Unidades,20mg,,7896015513214,Comprimido revestido
Aropax,30 Unidades,20mg,,7896015513030,Comprimido revestido
Androcur,20 Unidades,100mg,,7891106907491,Comprimido
Androcur,20 Unidades,50mg,,7891106907460,Comprimido
Anemifer,30 mL,125mg/mL,R$ -,7898014560527,Solução oral (gotas)
Anemifer,100 mL,50mg/mL,R$ -,7898014560534,Solução oral (gotas)
Anemifer,50 Unidades,190mg,R$ -,7898014560510,Drágea
Anemifer,100 mL,10mg/mL,"R$ 15,39",7898014567823,Xarope
Angeliq,28 Unidades,1mg,"R$ 140,04",7891106904155,Comprimido revestido
Angeliq,84 Unidades,1mg,"R$ 378,11",7891106916042,Comprimido revestido
Anaseptil,10 g,5UI/g,"R$ 19,48",7897322701769,Pó dermatológico
Anaseptil,20 g,5mg/g,"R$ 22,00",7897322702216,Pó dermatológico
Apresolina,20 Unidades,50mg,,7896261000223,Comprimido revestido
Apresolina,20 Unidades,25mg,,7896261018181,Comprimido revestido
Apresolina,60 Unidades,50mg,,7896261018488,Comprimido revestido
Apresolina,60 Unidades,25mg,,7896261022287,Comprimido revestido
Assert,20 Unidades,100mg,,7891317439637,Comprimido revestido
Assert,20 Unidades,50mg,,7891317412937,Comprimido revestido
Assert,28 Unidades,50mg,,7891317446383,Comprimido revestido
Assert,14 Unidades,25mg,,7891317456269,Comprimido revestido
Assert,7 Unidades,25mg,,7891317473907,Comprimido revestido
Assert,60 Unidades,50mg,,7891317499082,Comprimido revestido
Assert,10 Unidades,50mg,,7899640803897,Comprimido revestido
Assert,10 Unidades,100mg,,7899640803941,Comprimido revestido
Assert,10 Unidades,25mg,,7899640803842,Comprimido revestido
Assert,30 Unidades,100mg,,7899640803972,Comprimido revestido
