Name,Quantidade na embalagem,Dose,Preço,Codigos de Barras,Infos
Dalacin C,16 Unidades,300mg,"R$ 189,63",7891268101416,Cápsula dura
Decongex Plus,12 Unidades,15mg,"R$ 29,74",7896658001901,Comprimido revestido de liberação prolongada
Decongex Plus,20 mL,2mg/mL,"R$ 16,80",7896658001925,Solução oral (gotas)
Decongex Plus,120 mL,1mg/mL,"R$ 24,74",7896658001918,Xarope
Decongex Plus,4 Unidades,15mg,"R$ 252,09",7896658007996,Comprimido revestido de liberação prolongada
Daivonex,,,,,
Dalap,,,,7896181911265,
Daraprim,100 Unidades,25mg,,7898040320829,Comprimido
Daraprim,30 Unidades,25mg,,7898040323288,Comprimido
Daunocin,,,,7895197130080,
Deriva Micro,,,,7897473204270,
Dermoban,,,,7893736010220,
Dermostatin,,,,7896004719139,
Dermitrat Creme,,,,7898049793662,
Destilbenol,,,,7896637022033,
Daxas,10 Unidades,500mcg,R$ -,7896641807152,Comprimido revestido
Daxas,30 Unidades,500mcg,"R$ 244,53",7896641807169,Comprimido revestido
Dexanom,3.5 g,1mg/g,R$ -,78960062101390,Pomada dermatológica
Dexanom,5 mL,1mg/mL,"R$ 9,11",7896006244066,Suspensão oftálmica (colírio)
Deca-Durabolin,1 mL,25mg/mL,"R$ 16,02",7895858016258,Solução injetável
Deca-Durabolin,1 mL,50mg/mL,"R$ 30,66",7895858016265,Solução injetável
Dejavú,2 Unidades,100mg,,7891317477783,Comprimido revestido
Dejavú,4 Unidades,100mg,,7891317477790,Comprimido revestido
Dejavú,4 Unidades,50mg,,7891317477745,Comprimido revestido
Dejavú,2 Unidades,50mg,,7891317477738,Comprimido revestido
Dejavú,1 Unidades,50mg,,7891317477721,Comprimido revestido
Dermocorte,30 g,20mg/g,"R$ 38,78",7896004712741,Creme dermatológico
Dermocorte,30 g,20mg/g,"R$ 38,78",7896004712734,Pomada dermatológica
Dermonase,,,,7898060133713,
Dermotrizol,20 g,10mg/g,,7897917001267,Creme dermatológico
Dermotrizol,30 mL,10mg/mL,,7897917002639,Solução dermatológica (spray)
Dermotrizol,20 mL,10mg/mL,,7897917001250,Solução dermatológica (spray)
Daktazol Creme,,,,7896714223964,
Decadronal,,,,7896658003226,
Dayvit,,,,7896658002786,
Derma Prevent,,,,7896006202738,
Dermotil,20 g,1mg/g,R$ -,7897473202528,Creme dermatológico
Dermotil,20 g,1mg/g,"R$ 41,47",7897473201613,Pomada dermatológica
Deslanol,,,,7896006265702,
Destadin,10 Unidades,5mg,"R$ 62,74",7896004725802,Comprimido revestido
Destadin,30 Unidades,5mg,"R$ 150,66",7896004743530,Comprimido revestido
Destadin,60 mL,0.5mg/mL,"R$ 50,24",7896004726687,Xarope
Destadin,100 mL,0.5mg/mL,"R$ 83,70",7896004731018,Xarope
Detrusitol,60 Unidades,2mg,,7891268101935,Comprimido revestido
Detrusitol,28 Unidades,2mg,,7891268101928,Comprimido revestido
Detrusitol,28 Unidades,1mg,,7891268101911,Comprimido revestido
Detrusitol,30 Unidades,4mg,,7891268102048,Cápsula dura de liberação prolongada
Detrusitol,14 Unidades,4mg,,7891268101959,Cápsula de ação prolongada
Dflam TM,3 mL,25mg/mL,"R$ 22,75",,Solução injetável
Dexavison,,,,7896112140306,
Diamellitis,30 Unidades,2mg,"R$ 41,57",7898505090465,Comprimido
Diamellitis,30 Unidades,1mg,"R$ 19,81",7898505090458,Comprimido
Diamellitis,30 Unidades,4mg,"R$ 72,61",7898505090472,Comprimido
Diamellitis,480 Unidades,2mg,R$ -,7898505090533,Comprimido
Dantrolen,60 mL,20mg,"R$ 7926,43",7896676405538,Pó para solução injetável
Dantrolen,20 mL,20mg,"R$ 2642,13",7896676431513,Pó para solução injetável
Demedrox,1 mL,50mg/mL,R$ -,7896006259633,Suspensão injetável
Demedrox,1 mL,150mg/mL,R$ -,7896006259640,Suspensão injetável
Demedrox,1 mL,150mg/mL,R$ -,7896006259763,Suspensão injetável
Demedrox,1 mL,150mg/mL,R$ -,7896006259787,Suspensão injetável
Demedrox,1 mL,50mg/mL,R$ -,7896006259794,Suspensão injetável
Demedrox,1 mL,150mg/mL,"R$ 51,51",7896006259657,Suspensão injetável
Demedrox,1 mL,150mg/mL,"R$ 52,44",7896006206781,Suspensão injetável
Demedrox,1 mL,150mg/mL,"R$ 33,28",7896006259770,Suspensão injetável
Dermosalic Pomada,,,,7893454100661,
Desfrin,10 mL,0.5mg/mL,"R$ 13,87",7896006242208,Solução nasal
Desfrin,10 mL,0.25mg/mL,"R$ 13,64",7896006244356,Solução nasal
Desonida Prati-Donaduzzi,60 g,0.5mg/g,,7898148291359,Loção dermatológica
Desonida Prati-Donaduzzi,30 g,0.5mg/g,,7898148291342,Creme dermatológico
Dexametasona Medley,,,,7896422507042,
Diabemed,60 Unidades,2mg,R$ -,7896004737577,Comprimido
Diabemed,60 Unidades,4mg,R$ -,7896004737584,Comprimido
Diabemed,60 Unidades,1mg,R$ -,7896004737560,Comprimido
Diabemed,30 Unidades,1mg,R$ -,7896004756011,Comprimido
Diabemed,30 Unidades,2mg,"R$ 68,53",7895296394024,Comprimido
Diabemed,30 Unidades,4mg,"R$ 130,64",7895296394017,Comprimido
Diabemed,15 Unidades,4mg,"R$ 66,30",7895296446631,Comprimido
Diabemed,7 Unidades,1mg,"R$ 8,38",7895296446563,Comprimido
Diabemed,15 Unidades,1mg,"R$ 17,99",7895296446570,Comprimido
Diabemed,7 Unidades,2mg,"R$ 15,98",7895296446600,Comprimido
Diabemed,15 Unidades,2mg,"R$ 34,27",7895296446617,Comprimido
Dexamex,10 g,1mg/g,"R$ 14,31",7898049796755,Creme dermatológico
Dexamex,100 mL,0.1mg/mL,R$ -,7898049796762,Elixir
Dexamex,10 g,1mg/g,"R$ 315,04",7898049791187,Creme dermatológico
Desloratadina EMS,10 Unidades,5mg,"R$ 58,01",7896004725666,Comprimido revestido
Desloratadina EMS,100 mL,0.5mg/mL,"R$ 77,38",7896004730721,Xarope
Desloratadina EMS,60 mL,0.5mg/mL,"R$ 46,45",7896004726403,Xarope
Desloratadina EMS,30 Unidades,5mg,"R$ 139,30",7896004743226,Comprimido revestido
Dexametasona Sanval,,,,7896137131129,
Dexametrat,,,,7898060131962,
Dalsy Comprimido,12 Unidades,200mg,,7896255700504,Comprimido revestido
Dalsy Comprimido,10 Unidades,400mg,,7896255702966,Comprimido revestido
Dalsy Comprimido,10 Unidades,600mg,,7896255763066,Comprimido revestido
Dalsy Comprimido,4 Unidades,600mg,,7893189514634,Comprimido revestido
Depacon,,,,7896255764902,
Depramina,,,,7896112144182,
Dermolimp,,,,7897917003988,
Dermicosan,60 mL,2.5mg/mL,R$ -,7897299901827,Solução dermatológica
Dermicosan,60 mL,nullmg/mL,"R$ 16,68",7897299900332,Solução dermatológica
Desloratadina Prati-Donaduzzi,60 mL,0.5mg/mL,"R$ 0,00",7898148301533,Xarope
Desloratadina Prati-Donaduzzi,60 mL,0.5mg/mL,"R$ 39,46",7898148301560,Xarope
Desloratadina Prati-Donaduzzi,100 mL,0.5mg/mL,"R$ 0,00",7898148301614,Xarope
Desloratadina Prati-Donaduzzi,100 mL,0.5mg/mL,"R$ 48,57",7898148301645,Xarope
Desloratadina Prati-Donaduzzi,100 mL,0.5mg/mL,R$ -,7899547505177,Xarope
Desloratadina Prati-Donaduzzi,60 mL,0.5mg/mL,R$ -,7899547505115,Xarope
Dexametasona Prati-Donaduzzi,120 mL,0.1mg/mL,R$ -,7898148295692,Elixir
Dexametasona Prati-Donaduzzi,100 mL,0.1mg/mL,R$ -,7898148295685,Elixir
Dexametasona Prati-Donaduzzi,120 mL,0.1mg/mL,"R$ 14,60",7898148295678,Elixir
Deflazacorte Multilab,10 Unidades,30mg,"R$ 138,27",7895296277174,Comprimido
Deflazacorte Multilab,20 Unidades,6mg,"R$ 57,97",7895296277051,Comprimido
Dalacin T,,,,7891268101478,
Deflanil,20 Unidades,7.5mg,"R$ 93,94",7896094200548,Comprimido
Deflanil,10 Unidades,30mg,"R$ 187,79",7896094200531,Comprimido
Dermesan,,,,7896472504046,
Desloratadina Medley,100 mL,0.5mg/mL,,7896422521277,Xarope
Desloratadina Medley,60 mL,0.5mg/mL,,7896422521260,Xarope
Desloratadina Medley,30 mL,0.5mg/mL,,7896422521253,Xarope
Desonol,30 g,1mg/g,,7896422501446,Loção capilar
Desonol,10 g,0.5mg/g,,7896422520058,Creme dermatológico
Desonol,30 g,0.5mg/g,,7896422500111,Creme dermatológico
Desonol,30 g,0.5mg/g,,7896422501453,Pomada dermatológica
Desonol,60 g,0.5mg/g,,7896422506380,Loção dermatológica
Decan Haloper,,,,7896006261629,
Damater,30 Unidades,,,7897572002654,Cápsula gelatinosa mole
Damater,20 Unidades,,,7898582380800,Cápsula gelatinosa mole
Damater,30 Unidades,,,7898582382088,Cápsula mole
Damater,20 Unidades,,,7898582382071,Cápsula mole
Denacen,10 Unidades,30mg,"R$ 148,45",7896226101460,Comprimido
Denacen,20 Unidades,6mg,"R$ 57,89",7896226101453,Comprimido
Desarcor,30 Unidades,16mg,"R$ 55,49",7897595611123,Comprimido
Desarcor,30 Unidades,8mg,"R$ 51,33",7897595611109,Comprimido
Desarcor,7 Unidades,8mg,"R$ 22,22",7897595611581,Comprimido
Dexaden Elixir,100 mL,0.1mg/mL,,7898158692054,Elixir
Dexaden Elixir,100 mL,0.1mg/mL,,7898495607001,Elixir
Dexameson,,,,7896676401318,
Dexametasona Legrand,20 Unidades,0.75mg,,7894916141475,Comprimido
Dexametasona Legrand,10 Unidades,4mg,,7894916141499,Comprimido
Dexametasona Legrand,20 Unidades,4mg,,7894916342087,Comprimido
Dexametasona Legrand,30 Unidades,4mg,,7894916342094,Comprimido
Dexametasona Legrand,40 Unidades,4mg,,7894916342100,Comprimido
Dexametasona Comprimido Teuto,10 Unidades,4mg,"R$ 15,18",7896112155003,Comprimido
Dexametasona Comprimido Teuto,200 Unidades,4mg,"R$ 238,60",7896112155010,Comprimido
Daknax,,,,7898216360840,
DaunoXome,,,,,
Deltalab,100 mL,0.2mg/mL,"R$ 20,66",7896472500161,Shampoo
Deltalab,100 mL,0.2mg/mL,"R$ 20,86",7896472500253,Loção dermatológica
Deltalab,100 mL,0mg/mL,"R$ 2065,49",7896472502547,Shampoo
Dermafree,,,,7893454312514,
Dáiva,,,,7891317454302,
Deeplin,,,,7896004737324,
Dermatisan,,,,7896004708447,
Desonida EMS,,,,7896004710402,
Dexagreen,10 g,1mg/g,"R$ 13,77",,Creme dermatológico
Dexalgen,1 mL,5mg/mL,"R$ 63,44",7891317000295,Solução injetável
Dexalgen,1 mL,5mg/mL,"R$ 20,25",7891317474034,Solução injetável
Dexametasona EMS,10 Unidades,4mg,"R$ 15,18",7896004712147,Comprimido
Dexametasona EMS,120 mL,0.1mg/mL,"R$ 18,65",7896004765693,Elixir
Dexametasona EMS,30 Unidades,4mg,"R$ 45,52",7896004774008,Comprimido
Dexametasona EMS,40 Unidades,4mg,"R$ 60,69",7896004774015,Comprimido
Dexametasona EMS,20 Unidades,4mg,"R$ 30,34",7896004773995,Comprimido
Dexanil,1 mL,2mg,"R$ 11,60",7896714233796,Solução injetável
Dexanil,2.5 mL,4mg,"R$ 11,94",7896714233802,Solução injetável
Dermazelaic,30 g,150mg/g,"R$ 95,58",7896004733876,Gel
Dermazelaic,15 g,150mg/g,"R$ 39,02",7896004728148,Gel
Dermobene,20 mL,10mg/mL,"R$ 31,87",7896004810232,Solução dermatológica (spray)
Dermobene,20 g,10mg/g,"R$ 24,73",7896004810225,Creme dermatológico
Dexa-Citoneurin,,,,7891721000164,
Dexason Comprimido,,,,7896112140252,
Dexazona Injetável,5 mL,nullmg/mL,,7893353101240,Solução oftálmica (colírio)
Dexazona Injetável,10 Unidades,0.5mg,,7893353601214,Comprimido
Dexazona Injetável,15 g,nullmg/mL,,7893353301213,Creme dermatológico
Dexazona Injetável,100 mL,0.1mg/mL,,7893353101226,Elixir
Dexazona Injetável,1 mL,2mg/mL,,7898168001174,Solução injetável
Decnazol,2 Unidades,1000mg,"R$ 31,40",7898216360567,Comprimido
Decnazol,500 Unidades,1000mg,R$ -,7898216365296,Comprimido
Decnazol,4 Unidades,1000mg,"R$ 43,62",7898216364312,Comprimido
Deltametril,100 mL,0.2mg/mL,"R$ 32,96",7896862912017,Shampoo
Deltametril,100 mL,0.2mg/mL,R$ -,7896862917111,Shampoo
Denyl,14 Unidades,20mg,"R$ 44,90",7896676410464,Comprimido revestido
Denyl,28 Unidades,20mg,"R$ 95,15",7896676410471,Comprimido revestido
Denyl,200 Unidades,20mg,"R$ 478,93",7896676418460,Comprimido revestido
Diad,2 Unidades,0.75mg,"R$ 18,30",7896523206868,Comprimido
Diad,1 Unidades,1.5mg,"R$ 22,26",7896523216812,Comprimido
Deflazacorte EMS,10 Unidades,30mg,"R$ 142,05",7896004709291,Comprimido
Deflazacorte EMS,90 Unidades,6mg,"R$ 158,61",7896004719658,Comprimido
Deflazacorte EMS,90 Unidades,30mg,"R$ 755,71",7896004719665,Comprimido
Deflazacorte EMS,20 Unidades,6mg,"R$ 59,46",7896004709307,Comprimido
Depaxan,20 Unidades,20mg,,7896181914501,Comprimido revestido
Depaxan,30 Unidades,20mg,,7896181914518,Comprimido revestido
Depaxan,10 Unidades,20mg,,7896181917830,Comprimido revestido
Depress,28 Unidades,20mg,"R$ 57,52",7896006243489,Cápsula gelatinosa dura
Depress,14 Unidades,20mg,"R$ 27,32",7896006243472,Cápsula gelatinosa dura
Depress,30 mL,20mg/mL,"R$ 50,21",7896006203360,Solução oral (gotas)
DePURA Kids,,,,7891058016173,
Dequadin,20 Unidades,5mg,,7898040320843,Pastilha
Dequadin,20 Unidades,5mg,,7898040320836,Pastilha
Dequadin,20 Unidades,5mg,,7898040320850,Pastilha
Derm Prox,,,,7896004727264,
Deslorana,30 Unidades,5mg,,7896004743523,Comprimido revestido
Deslorana,60 mL,0.5mg/mL,,7896004726649,Xarope
Deslorana,100 mL,0.5mg/mL,,7896004733104,Xarope
Deslorana,10 Unidades,5mg,,7896004725772,Comprimido revestido
Desogestrel + Etinilestradiol Eurofarma - Momenta,21 Unidades,0.15mg,"R$ 38,25",7891317448936,Comprimido
Desogestrel + Etinilestradiol Eurofarma - Momenta,21 Unidades,0.15mg,"R$ 30,62",7891317448943,Comprimido
Desogestrel + Etinilestradiol Eurofarma - Momenta,63 Unidades,0.15mg,"R$ 103,20",7891317016852,Comprimido
Desogestrel + Etinilestradiol Eurofarma - Momenta,63 Unidades,0.15mg,"R$ 91,72",7891317016869,Comprimido
Dexaneurin,2 mL,50mg/mL,"R$ 19,45",7896006247210,Solução injetável
Dexaneurin,2 mL,50mg/mL,"R$ 44,19",7896006247302,Solução injetável
Dexametonal,,,,7897595620699,
Deocil SL,10 Unidades,10mg,"R$ 42,10",7898096577031,Comprimido sublingual
Deocil SL,4 Unidades,10mg,"R$ 11,43",7898096577437,Comprimido sublingual
Deocil SL,20 Unidades,10mg,"R$ 77,47",7898096577550,Comprimido sublingual
Deocil SL,30 Unidades,10mg,"R$ 121,17",7898096578472,Comprimido sublingual
Deprozol,4 Unidades,1g,"R$ 69,47",7896658002007,Comprimido revestido
Deprozol,2 Unidades,1g,"R$ 36,59",7896658001994,Comprimido revestido
Dexafenicol,5 mL,1mg/mL,,7897316805084,Solução oftálmica (colírio)
Dexafenicol,3.5 g,5mg/g,,7897316801550,Pomada oftálmica
Dexagil,1 mL,4mg/mL,,7896226102900,Solução injetável
Dexagil,20 Unidades,5000mcg,,7896226101507,Comprimido revestido
Dexametasona Neo Química,,,,7896714204390,
Diane 35,63 Unidades,2mg,,7891106905916,Comprimido revestido
Diane 35,21 Unidades,2mg,,7891106906944,Comprimido revestido
Deflazacorte Legrand,10 Unidades,30mg,,7894916141543,Comprimido
Deflazacorte Legrand,20 Unidades,6mg,,7894916141536,Comprimido
Deltaflan,40 g,20mg/g,,7893454509112,Gel
Deltaflan,60 mL,100mg/mL,,7893454109114,Suspensão oral
Deltaflan,12 Unidades,100mg,,7893454209111,Comprimido
Deltaflan,12 Unidades,100mg,,7893454209128,Comprimido dispersível
Deltaflan,15 mL,50mg/mL,,7893454309118,Suspensão oral (gotas)
Depantex,,,,7897848502352,
Depomês,,,,7896241235461,
Dermovat,30 g,1mg/g,"R$ 48,51",7898216360925,Creme dermatológico
Dermovat,30 g,1mg/g,"R$ 48,51",7898216360918,Pomada dermatológica
Dermezil,,,,7893736074031,
Desogestrel Sandoz,28 Unidades,0.075mg,,7897595620293,Comprimido revestido
Desogestrel Sandoz,84 Unidades,0.075mg,,7897595620354,Comprimido revestido
Desogestrel Sandoz,56 Unidades,0.075mg,,7897595620323,Comprimido revestido
Dermo-Trimazen,,,,7896472504626,
Desonida Legrand,,,,7894916141666,
Desonida Germed Pharma,30 g,0.5mg/g,,7896004711362,Pomada dermatológica
Desonida Germed Pharma,30 g,0.5mg/g,,7896004711874,Creme dermatológico
Dexadermil,,,,7896004707624,
Diaformin,,,,7896006230663,
Diasec,12 Unidades,2mg,,7897595600851,Comprimido
Diasec,200 Unidades,2mg,,7897595600967,Comprimido
Dicloair,,,,7896004726014,
Dicloridrato de Betaistina Biosintética - Aché,30 Unidades,8mg,R$ -,7896658016714,Comprimido
Dicloridrato de Betaistina Biosintética - Aché,30 Unidades,24mg,R$ -,7896658016790,Comprimido
Dicloridrato de Betaistina Biosintética - Aché,30 Unidades,16mg,"R$ 21,41",7896658016752,Comprimido
Dicloridrato de Cetirizina Teuto,,,,7896112129370,
Dipropionato de Betametasona + Ácido Salicílico EMS,,,,7896004700656,
Dimezin,20 Unidades,40mg,,7896112143246,Comprimido
Dimezin,10 Unidades,125mg,,7896112136804,Cápsula gelatinosa mole
Dimezin,80 Unidades,125mg,,7896112136866,Cápsula gelatinosa mole
Dimezin,10 mL,75mg/mL,,7896112143253,Emulsão oral (gotas)
Diprivan,50 mL,nullmg/mL,,7896206400644,Emulsão injetável
Diprivan,100 mL,nullmg/mL,,7896206400750,Emulsão injetável
Diprivan,50 mL,nullmg/mL,,7896206402341,Emulsão injetável
Diprivan,20 mL,10mg/mL,,7896206400101,Emulsão injetável
Diprivan,50 mL,nullmg/mL,,7896206400897,Emulsão injetável
Diprivan,50 mL,nullmg/mL,,7896206402464,Emulsão injetável
Diprivan,20 mL,10mg/mL,,7895858016845,Emulsão injetável
Diprivan,100 mL,10mg/mL,,7895858016876,Emulsão injetável
Diprivan,50 mL,10mg/mL,,7895858016852,Emulsão injetável
Diprivan,50 mL,20mg/mL,,7895858016869,Emulsão injetável
Diclofenaco Resinato Teuto,,,,7896112148593,
Diclofenaco Sódico Merck,,,,7891721200663,
Diclofenaco Dietilamônio Laboratório Cristália,,,,7896676406481,
Dicloridrato de Betaistina Ranbaxy,30 Unidades,24mg,"R$ 43,44",7897076913791,Comprimido
Dicloridrato de Betaistina Ranbaxy,10 Unidades,24mg,"R$ 10,31",7897076913777,Comprimido
Dicloridrato de Betaistina Ranbaxy,20 Unidades,24mg,"R$ 20,62",7897076913784,Comprimido
Dicloridrato de Betaistina Ranbaxy,60 Unidades,24mg,"R$ 53,07",7897076913807,Comprimido
Dicloridrato de Betaistina Ranbaxy,10 Unidades,16mg,"R$ 9,59",7897076923455,Comprimido
Dicloridrato de Betaistina Ranbaxy,20 Unidades,16mg,"R$ 19,21",7897076923462,Comprimido
Dicloridrato de Betaistina Ranbaxy,30 Unidades,16mg,"R$ 28,81",7897076923479,Comprimido
Dicloridrato de Betaistina Ranbaxy,60 Unidades,16mg,"R$ 57,64",7897076923486,Comprimido
Dilabronco,120 mL,5mg/mL,,7896112159223,Xarope
Dilabronco,120 mL,10mg/mL,,7896112159254,Xarope
Diltin,,,,7896523201634,
Din,100 Unidades,750mg,,7896094905146,Comprimido dispersível
Din,100 Unidades,500mg,,7896094905108,Comprimido dispersível
Din,150 Unidades,750mg,,7896094905184,Comprimido revestido
Din,150 Unidades,500mg,,7896094905177,Comprimido dispersível
Din,20 mL,200mg/mL,,7896094905252,Solução oral (gotas)
Din,15 mL,200mg/mL,,7896094905115,Solução oral (gotas)
Dinavital C,,,,7891721024351,
Dinill,,,,7897316801635,
Diprobeta,,,,7898168001334,
Divelol,28 Unidades,3.125mg,"R$ 44,29",7897851250554,Comprimido
Divelol,28 Unidades,25mg,"R$ 44,29",7897851250431,Comprimido
Divelol,28 Unidades,12.5mg,"R$ 44,29",7897851220625,Comprimido
Divelol,60 Unidades,3.125mg,"R$ 73,95",7897851221165,Comprimido
Divelol,28 Unidades,6.25mg,"R$ 40,30",7897851220618,Comprimido
Divelol,60 Unidades,12.5mg,"R$ 73,95",7897851220762,Comprimido
Divelol,60 Unidades,25mg,"R$ 73,95",7897851220779,Comprimido
Divelol,60 Unidades,6.25mg,"R$ 73,95",7897851221141,Comprimido revestido
Divelol,14 Unidades,6.25mg,"R$ 39,43",7897851250462,Comprimido revestido
Divelol,14 Unidades,3.125mg,"R$ 25,11",7897851250509,Comprimido
Divelol,14 Unidades,25mg,"R$ 19,66",7897851259854,Comprimido
Divelol,30 Unidades,12.5mg,"R$ 42,22",7897851260034,Comprimido
Divelol,30 Unidades,25mg,"R$ 42,19",7897851260041,Comprimido
Divelol,30 Unidades,6.25mg,"R$ 48,07",7897851260027,Comprimido
Dipirona Medquímica,10 mL,500mg/mL,R$ -,7896862918200,Solução oral (gotas)
Dipirona Medquímica,20 mL,500mg/mL,R$ -,7896862918217,Solução oral (gotas)
Dipirona Medquímica,20 mL,500mg/mL,R$ -,7896862918224,Solução oral (gotas)
Dipirona Medquímica,10 mL,500mg/mL,R$ -,7896862918231,Solução oral (gotas)
Dipirona Medquímica,20 mL,500mg/mL,"R$ 5,29",7896862918279,Solução oral (gotas)
Dipirona Medquímica,10 mL,500mg/mL,"R$ 7,84",7896862918262,Solução oral (gotas)
Diclofenaco Resinato Cimed,,,,7896523211855,
Diclofenaco Sódico Medley,,,,7896422504492,
Diclofenaco Dietilamônio Biosintética - Aché,,,,7896181905981,
Diclofenaco Sódico Nova Farma,,,,7898208144489,
Diazepam Comprimido União Química,30 Unidades,10mg,"R$ 21,00",7896006205081,Comprimido
Diazepam Comprimido União Química,30 Unidades,5mg,"R$ 15,75",7896006204589,Comprimido
Diclac SR,20 Unidades,50mg,,7897595603265,Comprimido revestido
Diclac SR,20 Unidades,75mg,,7897595602022,Comprimido de liberação lenta
Diclofenaco Colestiramina EMS,14 Unidades,140mg,,7896004711539,Cápsula gelatinosa dura
Diclofenaco Colestiramina EMS,10 Unidades,70mg,,7896004713595,Cápsula gelatinosa dura
Diclofenaco Colestiramina EMS,20 Unidades,70mg,,7896004711546,Cápsula gelatinosa dura
Diclofenaco Colestiramina EMS,60 Unidades,70mg,,7896004719429,Cápsula gelatinosa dura
Diclofenaco Resinato Germed Pharma,,,,7896004710303,
Diclofenaco Dietilamônio Neo Química,60 g,10mg/g,R$ -,7896622304045,Gel
Diclofenaco Dietilamônio Neo Química,60 g,11.6mg/g,"R$ 17,59",7896714204413,Gel
Diclofenaco Dietilamônio Cimed,,,,7896523207803,
Diclofenaco Sódico Teuto,3 mL,25mg/mL,R$ -,7896112147206,Solução injetável
Diclofenaco Sódico Teuto,3 mL,25mg/mL,"R$ 198,43",7896112190455,Solução injetável
Diclofenaco Sódico Prati-Donaduzzi,20 Unidades,50mg,"R$ 17,28",7899547505184,Comprimido revestido
Diclofenaco Sódico Prati-Donaduzzi,500 Unidades,50mg,"R$ 410,16",7899547505191,Comprimido revestido
Diclofenaco Sódico Prati-Donaduzzi,400 Unidades,50mg,"R$ 391,73",7899547505207,Comprimido revestido
Dicloridrato de Cetirizina Globo Pharma,,,,7898060132921,
Digoxina Prati-Donaduzzi,60 mL,0.05mg/mL,,7898148299218,Elixir (gotas)
Digoxina Prati-Donaduzzi,60 mL,0.05mg/mL,,7898148299225,Elixir (gotas)
Depo-Medrol,,,,7891268101706,
Diclofenaco Sódico União Química,3 mL,25mg/mL,"R$ 11,17",7896006249474,Solução injetável
Diclofenaco Sódico União Química,3 mL,25mg/mL,"R$ 89,05",7896006249450,Solução injetável
Diovan Amlo Fix,28 Unidades,5mg,,7896261012486,Comprimido revestido
Diovan Amlo Fix,28 Unidades,10mg,,7896261012523,Comprimido revestido
Diovan Amlo Fix,14 Unidades,5mg,,7896261012479,Comprimido revestido
Diovan Amlo Fix,28 Unidades,320mg,,7896261012561,Comprimido revestido
Diovan Amlo Fix,28 Unidades,10mg,,7896261012608,Comprimido revestido
Diovan Amlo Fix,14 Unidades,5mg,,7896261012554,Comprimido revestido
Diovan Amlo Fix,28 Unidades,5mg,,7896261012448,Comprimido revestido
Dipropionato de Betametasona + Fosfato de Betametasona Eurofarma - Momenta,,,,7891317008994,
Dipropionato de Betametasona + Sulfato de Gentamicina Germed Pharma,30 g,0.5mg/g,"R$ 30,35",7896004711713,Pomada dermatológica
Dipropionato de Betametasona + Sulfato de Gentamicina Germed Pharma,30 g,0.5mg/g,"R$ 30,35",7896004711720,Creme dermatológico
Dipropionato de Betametasona + Ácido Salicílico Teuto,,,,7896112123880,
Diclo P,,,,7896006245254,
Dicloridrato de Cetirizina Comprimido Medley,6 Unidades,10mg,,7896422507011,Comprimido revestido
Dicloridrato de Cetirizina Comprimido Medley,12 Unidades,10mg,,7896422507028,Comprimido revestido
Dimetapp Expectorante,,,,7891045040150,
Dipirona Sódica Unither Brasil,10 mL,500mg/mL,R$ -,7893353112819,Solução oral
Dipirona Sódica Unither Brasil,20 mL,500mg/mL,R$ -,7893353112826,Solução oral (gotas)
Dipirona Sódica Unither Brasil,2 mL,500mg/mL,R$ -,7896714202006,Solução injetável
Dipirona Sódica Unither Brasil,500 Unidades,500mg,R$ -,7898920244122,Comprimido
Dipirona Sódica Unither Brasil,240 Unidades,500mg,R$ -,7898920244115,Comprimido
Dipirona Sódica Unither Brasil,10 Unidades,500mg,R$ -,7898917592113,Comprimido
Dipirona Sódica Unither Brasil,2500 Unidades,500mg,"R$ 987,26",7898582250349,Comprimido
Dipirona Sódica Unither Brasil,10 mL,500mg/mL,"R$ 7,25",7898917592762,Solução oral (gotas)
Dipirona Sódica Unither Brasil,250 Unidades,500mg,"R$ 103,43",7898582250431,Comprimido dispersível
Diva,21 Unidades,3mg,,7898505091400,Comprimido revestido
Diva,63 Unidades,3mg,,7898505091417,Comprimido revestido
Dnaren,3 mL,25mg/mL,R$ -,7896014656851,Solução injetável
Dnaren,3 mL,25mg/mL,"R$ 17,85",7896014656370,Solução injetável
Dnaren,3 mL,25mg/mL,"R$ 178,64",7896014656387,Solução injetável
Dobtan,,,,7896006232209,
Diprospan,1 mL,5mg/mL,"R$ 48,15",7891142142252,Suspensão injetável
Diprospan,1 mL,5mg/mL,"R$ 55,55",7891142142351,Suspensão injetável
Diprospan,1 mL,5mg/mL,"R$ 311,10",7891142982582,Suspensão injetável
Docetaxel Tri-Hidratado Eurofarma - Momenta,2 mL,80mg,,7891317421380,Solução injetável
Docetaxel Tri-Hidratado Eurofarma - Momenta,0.5 mL,20mg/mL,,7891317421373,Solução injetável
Diazepam Santisa,,,,7898404220673,
Diclofan Gel,60 g,11.6mg/g,,7897732601925,Gel
Diclofan Gel,60 g,11.6mg/g,,7897732601929,Gel
Diclofenaco Dietilamônio Eurofarma - Momenta,,,,7891317001735,
Diclofenaco Dietilamônio EMS,,,,7896004705057,
Diclofenaco Sódico Germed Pharma,20 Unidades,50mg,,7896004710600,Comprimido revestido de liberação retardada
Diclofenaco Sódico Germed Pharma,10 Unidades,100mg,,7896004710815,Comprimido revestido de desintegração lenta
Diclofenaco Potássico Medley,,,,7896422504386,
Diclofenaco Resinato EMS,,,,7896004703381,
Diupress,20 Unidades,25mg,,7891317000288,Comprimido
